id,label
61,.SIitoRNhnklrdImhnzdotrWhzolWIzhnhmynoRhtI.hvWhninaRHwshvylindisenthndRAthkhlizhm.
62,.DhnathlhsniRlIpeRiSizinDIAntaRktik.AndmImOstTiNksintUhgROiNdhpReShn.
63,.mEnHObwtsprHrkanshnsIWiThlakInhsDhtmEdAligzendrstmyl.IdinWylhkyndhvRAphtiksythntWhztiNgliNfRUvim.
64,.DenhloRdthphnI.WhlWyvwtakShn.
65,.dinanshpOzHwevr.bhtmizizpYzrWhzeldrlIoRSuRUiS.AndHrhpiRhns.SIWhzhgudlukiNWumhn.natmoRDhn.EtinTrdI.hvfeRkhmplekShn.AndsAndIHeR.WelSEphn.lytfutid.
66,.yvstRoNhstRhnsDhtnOIbhlWhlHAvhnt?UhndmyHhNkolinDhcildRhn.frmenITiNyAvdhn.
67,.WIHAvolWIzsotDAtitWhzshmtymz.EkrEthsAkt.DAnd.AtlIst.Esimphlhnd?UsfhldId.WrDIhvDhsimphfetik.htenkShnWic.dUtI.ekseptidhndfulfOldmeRhts.
68,.HIimpRestmIizbIiN.hprfhklIanhstmAn.
69,.AndbOTDIzHymifikhlshbjeks.DhsrwndiNnEcrDOshfriN.istildignhfynhndb?Uthfhl.
70,.itizstRabhbhl.DhtDhmiNglEShnhvIEdIizthgad.oRhvgad.thDhWrld.WhzstifriNWIkhnsIvdbyHim.AvdifRhntymzhvHizlyf.
71,.SIHizbhndAdDIztWentI?iRz.
72,.bhtWrtgOiNjhstDhsEm.
73,.shstAnShlIisWhzjEkhpzhnvaRniSt.diskRrpShnhvHizmAstrAndmistRhs.
74,.yAmgOiNthDhkoRtbol.AnsrAndrz.
75,.DeRzmedIhWhnkhnsidrhblI.OldrDhnyAm.
76,.DeRfoR.yf?UmyselfkWyt.Ebhl.AzpRezidhnthvDisWIphblrk.jURIsIv?UWiThkrthsIdUdthDhsrvhnshvhfRenlIAly.
77,.ResthndbIstilintilyWoRn?U.
78,.pokiNlEtrinHizphnIThss.
79,.DisizDIekslhnEShnhvDhSwdhlzWIchvfwdinDAtHaRd.hvDIhplAntI.OSI.
80,.ynDhnhTiNhvDhdakthnhvfETbikhzRiRrtotsOfhstRInztedhsrthntI.AndnObhdIhndrstudspiRichbOstiN.
81,.mInWyl.HIHAdkoldhpanmIthmEkhRipoRthvDhTRIWaRsist.nOnhniNglhndAzdDhHapghnshn.bOdaktrjanHapkhnshn.AndmistrAthshnbiiNindipenditindvenrzhtpRytiklIDhsEmtym.
82,.yRifrdhvDhtDhmamhtr.itinhkEts.Dhfig?rizhblitrEtid.
83,.Dhswf.SIHAdnatTothhvsiRIhslIAnd?et.nOiNhvitsthlykfhlHasphtAlhtIAndmyldkWymit.SIWhznathvrzticaRlztinoRnUoRlhnz.
84,.DhlaRjletrkhntEnzindId.intyrlIfIbonildRonfig?rz.DAtizmiRlIcaldhshndfEliNWrkhvinhfiRHAnd.diznatkeRktrhsthkhvgafik.oRenIhDrskUl.
85,.ikstiNgWiStbRAndzWrlyiNrwndhspRiN.DIofhlzhvhdiRWrskAtrdhbwtDhplEs.hndDhtRIzboRevhdhnmaRkshvHAviNbinbRwzdbyDhHoRsiz.
86,.DisWhzDAtDhmaRc.hlekShn.bEtIfiftIfyv.
87,.bhtIvinDI.hnsikseshldRamhchstHAzHizmOmhnts.
88,.DhdhcrzhvswTpRij.tUloRejI.ORedIWhtdid?UsE.
89,.ydOnoWIshksId.frshmtymzWenemtIciNaRsOiNyWudRADrbIRIDINrytiN.bhtytRydtidinymyselfAndmyfaDrzApRhbEShn.AmplIRIooRdAdmnIfrDhpRhvEShn.
90,.dUnatDeRfoR.TiNkDhtDhgaTikskUlzhnIzIWhn.
91,.ygEvHimhlObRAndIinleftHimkhlApsthnDhceRhbhlymEthmOstkeRfhlikzAmEShvDhRUm.
92,.kAflinWIvDhtoRctUhnfROezSIRIsydzhmb?ithphlynzRithnfrshmsitsprphsAzDAtWickodDhnthgeDrthnyt.
93,.nOsrHIizhnt.HIzgontUrasitrtisImistrWest.DhfAktr.khmwtDhWul.
94,.nOWhnWudistrvDeRlithlHws.IvinifenIWhnkEmsOfaRinthDhfikfoRhstWylDEWrgon.
95,.AsktbRonzIWiDHrDithlfEsglOvzthpalIzOn.
96,.sedSI.pYntiNDhplEtTiNz.sI.
97,.HAbhnlIvinDhtREninDhfIphlthDhHAskhpAsitI.DIiNgliSmhntHIRHaRdhlIshkhndidHim.
98,.DhlUtediNghvhnr.lithlbendhb?Ubagz.AftrWrgevrnr.WhzEpRhnest.WoRmhnHEtr.hndTRwtDhpiRIdhvDhtRhbhlz.HImenhfHAzHizsimphTlIWiThprsik?iRz.
99,.DyWEzgREtlItRymIRUT.And.olDyRIlEShnz.
100,.DErfoRHrmajistiNkEdnO.htenchntUenIWhn.AndlOWhnpEdenIhtenShntUHr.
101,.HIgEvhpHizphziShnAnzSatDhfAnlIhp.inDAttUmhvrHAst.sOdnHIkudhnstAdigizbukT.
102,.?RlIzlIjhjWyWun?uRHIR.bikhzDrTiNkHAdbinshchskeR.HIkhntin?UdthfiksmI.
103,.WeRRItibIdinytIchDrshsyhtI.
104,.AndDhnDEbikinvekst.AndWudHAvsnAStURhprTfrmhs.
105,.bRydrDhnd.rlIdonzmOstbRil?hndyaRblOnkliRbAnshvkhlrTRDisgy.AtsWrl.AndsWIp.AndmId.tUbREkAndfOnlykREmbhnvilz.hphnhbhbhlzdOn.
106,.itWhzsylhnthndglUmI.bIiNtenhntid.sOlIbyDhkAptiv.AndlytidbyDhdyiNembrzhvhfyrWicHAdbin?UzdfrDhprphshvkukrI.
107,.HiztOntRANkhzhtlIanWrhnthnziRz.AndfoRTWiTDhgudfelhSipWhzHerhltidbitWInDhm.
108,.plIstenlIWhnTiNbaRtlI.AtblIst.telmIDht?UbilIvyTotyWhzmEkiN?UHApI.
109,.DenDEolmaRcswthlithlWEinthDhfildAndfwndDhtDIaRmIhvpiNkIzHAdolRedIfoRm.AndWhzhbAntiNstedlIt.oRdDem.
110,.HIRIctaphmhNDhbRAciz.AndbigAnthpikDhsWIt.insiphdfRUvd.loNyvRIkhtrdbeRIz.tiptWiTmEntpInkhlykWytkoRl.DhtfolthvDhgRwndhnHItid.olshmrTRU.
111,.HikudRyh.inWhnzstyld.bhtnat.inhnhDr.hndDhgRIkWiNgWhjHAdnaRtez?et.minfRAShndby.enIpuWitrfhlozhfr.tidiskRyhtfizikhlfrnanhnh.
112,.DistRAnzIdTspRiN.AndlytiNhp.aRb?Uthfhl.hglAnrbIgyliNaRsensiz.
113,.slOthWrldRIdiNz.kWikWiTits.Olist.WinDIEnjhlspIk.
114,.itizshchnnOblAmbiShn.DAt.itizhpitIitHAz.?UZlIshc.hSAlOhfwndEZhn.
115,.?esHeldynODAtHIsedsimplI.
116,.nelhcdhStDhfyhjrhnkikcrz.
117,.HwdidHrmhDr.evrlAtHrgO.
118,.inHizRitrndthDhkAmp.Hizhk?UtimpRAkthstinthleks.WrintenthlIhngEjdindivyziNmInzthkwntrAkthWacfhlneshnshspiShnanDhpaRthvHizenhmIz.DhtHInUWrinOdigRIinfiRIrtUHizOn.
119,.bhn.hbzrv.bIkOnWIdUDishnWhnkhndiShn.DAtHAvstRaghnoshtUkRIEt.inRIAlhtI.Dhb?UtIWic?UsIkinimAjhnEShn.
120,.mEkhkWEnzaTmisIadO.sipthgeDr.
121,.sinsDhpiRIhthvaRtElDIAktivspiRithvDhkhntRIHhzsrwndititWhDhbelthvRichnTRyviNsethlmhnts.DOnhnbhtDhHhntrrDhsAvijizevrnOnIvinwthpenhtREtitsWyldRIsesiz.
122,.sOhNkhs.?udbetrtEkhlId.WyyWhlputanDhskinhgenhntRhstikhniNfrWhnthvspId.
123,.WIHAdhkhlAndrHUzgEmfrenITiN.
124,.onDhmAstolRedIysIDhlytplE.hthlAmhnhsiNHeWhlzfyR.DIwstritsElkeciznathbReThvWin.AndHANzykhSIthvhled.
125,.HildhWactHimfrmDhkoRnr.tRembhliNAndskeRslIbRIDiN.dakSAdOzgROiNhbwtHryz.it.
126,.tidUsOizthlUzgatoltshgeDrbikhzgadbikhmzintalrhbhl.WIsIthmeZrhnthkampRiHendHizimfhnhdmAjhstI.
127,.bhtjYzHAdnatbinliShniN.olAtWhnSIputHwnhkendhlolDhtEbhl.hndfEstrkhmpEn?ht.
128,.DhRilH?UmhndivEZhnhzDis.DhlUmhnhs.hndDhSEdI.
129,.bIitsedthDIotrhvshmhDIofhsrz.intRhsthd.WiThteRhbhlkhmiShn.DAtWinDEhlrditstRUshgnisikhns.DEWrzyiNDeRhToRhtI.RADrDhnHAdpinITiNthdU.WiTWhtDEdesibItidEkOldblhtid.bucrI.
130,.HhsI.Wumhn.Andbon.ty.
131,.evRIplAntinDhgRAshzsetfoRmhlI.gROsprfhklI.AndmEbIRIhlyzdkhmplItlI.
132,.DenlukIhptUzkwntI.
133,.fyzhndkRhsWelzfeR.bitplAntEShnz.REditidtUHhndrdAndfUftITwzhndolrz.
134,.pYzrznatAtHOmisI.
135,.WicDwdhst.skAtr.hn.evRIWiTWhlblEdhvgRAsDhtspRUmz.RivyvzDhmiptikHwl.AndtEnz.DhfyrbRIDiNspId.
136,.olWEziRithbhl.kOd.indikRhnt.HIHAdgRhnRAphdlImoRsOAzHI?uRzmentan.
137,.O.ADrzolmhc.OnlIzImz.kyndhvshdEhdhndskUltItRI.
138,.inDhmIntymyHAdfoRmtin?UyjIhvHr.
139,.DhmathsfelOWunHAvWythDEmpResthpanHimprshmWrDIhcIvpmhnt.itmytbIfoRhbuk.oRfrDhskilfhlAnijmhnthvshmgREtnUzpEpr.oRvrshmdeRiNedsphdiShn.lykDAthvlUthnitstREn.oRdRakrkEm.
140,.kRthShsmI.hndmyimbed.
141,.hndDhmedivizREhl.wtshdDhmenhvjUth.hndsed.WIHAvtenpatsUmkiN.hndWIHAvhlshmOlRyt.indEvidDhn?I.Wyvin.dijIdIspyzhs.Dhtwrdvys.SudnOtbIfrstHAd.inbRiNiNbAk.wrkiN.
142,.milhmEtr.RhflIWhntWenfif.hvhnec.
143,.DI?itilvdivkhnsempshnAzhnevhdhnshv.WelT.iztibikosDezhdREvithv.gROT.
144,.ygRAmhfOn.byDhHelphsIthbhlRekrdz.mytRilEtUhsDIenshnhnshvitspAst.And.pIphlrnatsOdifRhnt.frmgRanhfwns.AzDElykthbilIv.
145,.bRhDrmhkaRthl.fRhDrkilf.
146,.bhtprl.HUWhzhdotlhscyld.eftrfRwniN.stimpiNHrfut.hndSEkiNHaRlithlHAndWiThvryhtIhvTRetniNjescrz.shdhnlImEdhRhStAtDhnathvHrenhmIz.AndputDhmolthflyt.
147,.DenHIviNhHevIsy.pRabhblImhNDhlAst.HIevrdRUinpyniNfoRhkhndiShnHIHAdsOmoNhbAndhnd.HIAdid.itizWhtyWudWiSthpRAkthsmyself.AzWhnWiTwthkRoshvblhd.DOitiznatolWIzIzItidIWiDhnindIhn.Az?UWudWiThfilOkRischn.
148,.frDhfrstym.DhmEdsImdhlithlkhf?Uz.hndrgEzWandrdfrmDhfEshvHrvizhtr.
149,.bhtDhbeRinstedhvhlbEiN.mEntEnhDhsIdidAtEkhn.hndgRwd.
150,.mistElOdidDAtnOmhchbwtkathnbht.DhlIstWhnmoRhmaRtssImkOldfoR.
151,.?UleftHimhnceR?UsE.WicceR.byDhWindODeR.
152,.SIWhzhlhnDAtnyt.
153,.SIHAdfrHizOntwnRezidhnshvbIgHwzfildWiThspYlzhvkRAvhl.hndDhtROfIzhvDhcEs.batitWhztrHizkhntRIHOm.AndOldfAmlIplEshnesiks.DhtHIWiStHrimIdIhtlIthpRhsId.
154,.tOnWeRIsizhldiR.itelkhnRyvRIsUn.
155,.tizfynfr?UthtokOldmAn.AnsrDhlInsOlhnhpRenths.
156,.ygit.WhthmymIzWenygOdwnthpikceRIz.
157,.itWrimItelhnblIAmprsynz.hnmytisIWhtDisledlIfRyncrlukslykWiTwtshckWanthdIzh.destolOvrit.DIitskImsiN.
158,.olsODeRWhzhstRipliNpEj.HUtrndidtUimId.
159,.HIWhzlykhmthmyfaDrhndhWE.And?itWhznatmyfaDr.
160,.Wht?UHAd.besdUbySyl.iztrkIpit.AndpREtRit.DhtsinzitWhzhWiTnhs.tU?oRhndUiN.itWhldEnthvDendikEcOkoRs.WyzRychschc.
161,.indOzveRItrmzyIvinHAdidloR.
162,.HoRssens.EdhgRIhvRizthm.DhtkIpsWhnfrmbhTiNanDhREsiz.
163,.dReNkkhnhsAndDIhDrpefhlhjikhlkanshkWenshzhvDhfRr?UzhvstImlhns.vevhtendinDeRtrntibikhm.anRIfik.HAzbIiNhmak.AtDhsEkhndRimUv.hvDhshp?iRhstEthshvDOzHUaREbhlthfoRt.DIindOchnz.
164,.SIblhSthnsmyldhndfhldHizkaRdinHrkhnf?UZhnbifoRSIRenhpsteRz.
165,.olDODhbReDrnWiTbIrnathpashlzWrkmyself.?etDeRoldWhnmyndWiTmI.TiNk.Ryt.hntIcezydU.
166,.sedinhDrvYsWicylekInyzdOzilcrz.kASr.
167,.WIkhnolbIsrvhnshvgad.WervraRlythskAst.bhtHIgivzhsdifRhnsoRtshvWrk.hkoRdiNAzHIfitsesfoRithndkhlzhvztUit.
168,.kivnatsO.rnhsthmyndtiDIzmhmrIizcyld.
169,.DhkRizhnizHalhtIzkEm.AndSIhnAnRitrndthDhpaRshnij.AndthDAtHApIHOmsrkhl.inWic.hlOndDeRnEcrzikspendid.hmhNstolhDrpIphlDESRhfhlbwtmoRhlhs.
170,.DhbRwngRwndbinITHizleftfrDhmOstpaRt.WhnthchvblAkezputfrDhHalO.tUdOkAtlynzhvdoRtgREdfynDIwtrkrv.AndWhnbithlkWivriNthchvWyt.dRozI.inHrejhvDhmAndhbhl.
171,.yHAvkWItTiNzthtel?Usin?o.sedohsthfan?htUHrHhsphn.DhkRIminshbsthnz.hvWicizDis.DhfEntiNgrlbIfoR?U.Dis?udotr.AndDhbYez?UgRAndshm.
172,.?es.dedDIzfoRIRz.hndhguudjapfrHrtU.
173,.foR.lykeznat.DEmhstHAvTotHimhpRins.WinDEso.izfynkAp.
174,.tymROldon.DIwlrhvHrdilivrIryd.itukplEz.inDIapprzsIkRhsI.HumhDrtEknhpanHrDIofhshvmidWyf.AzSIgEbrTtUHizshn.WhnhvDhmOstv?UthfhlevrsI.
175,.tyminhftHAdHItUfrHizRiflekShnzfrdEzhndnytspAston.hnObhdEkEmhp.hndWinAtlAstshmbhdHIdidkamitWhz.OnlIthputshmgREt.tRhktsinhkoRnr.wthvDhWE.
176,.HIHrdpRIkhnslIdygIhzhbwtevRITiNk.AndHizydIhhbwthmARikrzWhzDhTEkSidbIenjhNrdzhvRrkARiks.
177,.jhthmhnti?rpOsts.WeRhpansAndAn?onAnddIlrytukDeRlIv.
178,.DhWumhnsInTotfhl.
179,.khmkhmhmditiNRilItyrtivRAbshns.
180,.isDhpRashk?UZUWrdWiTdROn.hnDIkEsedhldWiThvikthmhvDhfoRccek.DenDI?hNmAnWudbIhlwtizfREdhm.
181,.DOzkwdsImezifDEWrgOinhkoRhSDhsId.
182,.dhletr.RAnAzfalOs.
183,.?UWrWrTIlIjWilpReshntlIWispRikRaphn.DhWynHAzWrkthmaRfhl.
184,.AlhvhdhklakAtstRhk.itWhzhfyNklIrnyt.DeRWeDIOnlIprshnzanDhROd.AndDEsanthdlIZhlIhloN.tUvYdpEiNDhpRyzhvfhtIjfrDhRetREShn.pRhvydidfoRDhtilIdhnz.hnDhvAlI.oRanDhbANkshlvdeRivr.
185,.ifSIbutOnlIfITRansIfr.jhstWhnmOmhnt.
186,.hlaRj.OphnfyrplEsWiTRhstIdagzinit.AdDeRboRtidfloR.AtDhfaRend.flIsizhvWOlstAkthp.inDhmidhlhvDhfloR.shmemptIkoRnbAgz.
187,.naTiNktiniksIvdh.b?Ut?UWRbaRthvtiNthdhkShn.indWiciz?UziNWrdzAftrHizhkhsthmdmAnr.
188,.WelDAtmEbItRU.hgRIdmaRghlat.bhtOnDhkantReRI.hsrvhntWiTtUmhcbREnzezSoRdtibikhm.inDhpendhnthnHyhnlytI.AndfIlhbhvHrWrk.
189,.DAtWhzbutRhsliN.hvdRpiNplAnsinDhdaRk.
190,.bhtySAldtOlOnlIWhnstoRI.
191,.?etHIRWI.WhzhnhSoRtrEnjhvDhskrUnz.hndnathsynhvhtRElHAvhkRost.
192,.inDhlythvDhlIm.ysonlyf.WedWiTblhdAndmyHAncU.WhzolSEdiskhlrd.
193,.WhtSIWanitfrmhstWhznIDrhflwrznoRaRfRANks.bhtjhstaR?UT.
194,.SIHAzhshn.sest.inhdotr.khNgr.
195,.bhtEmIl.ityhndrstAnd.inaRgudtymzrOvr.WIkhnevrdUnysTiNzthgADrenImoR.
196,.dInOAligzAndr.mEnHalukWiTpOklekshtIhphnthDhtaphvDhHAnshm.AndRhvdHIzpEkcIkWiTWhzblhvdfiNgr.dIhnOhnshntynzTiNkhvtEkiNtikRitisizhnstiRIhsRUmynself.
197,.dilivrdhnhstRoNtOnhvHizsent.hnansDhgRAthfhkEShnDhsAvijWudHrsIvindWinhsiNshchnekshbiShnhvWItnhshndhnenhmI.sOloNHEtid.hndsOmhcfiRd.
198,.DhsenthnshvsEntjEmd.WicsezDAtHIHUhfendzhgenstWhnkhmAnmhntbikhmzgiltIhvol.HAdsImdthHimfrst.hsWOlhnfREz.hntUHIHAdbighnthgROpinDhdaRknhshvHizOnstEt.
199,.cAptrstevhn.onDhREsizhvmAn.
200,.ysIDEWE.HelpisTinlEkid.WIbiiNinhNfhtAnsr.nhndiceRiSDI.WiTmhDrz.smylz.
201,.itsbinonOnlItURIkshndybinHAfhtezhntymzolRedI.
202,.AndSITRUHraRmzRwndHrkhzhnznek.hndgRIvrIchlAtlAst.brstindtiRz.
203,.shmtymzydOntWantidUenITiNAtol.AndshmtymzyWanthpulDhfoRkoRnrzhvhdivydDhgeDr.HITRwtHizaRmhndbRotid.bAkWiDhjrk.sO.fykhdEbhlklof.
204,.DAtshmrzinmhgREShnHwevr.bIiNmElIfhmDhfRIstEz.gREtlIcEnzDhRelitivstReNkshvDhtUpaRtIz.
205,.hnmhstbIHizWydezhmedhtrEnIhn.WeRDElAni.AndWynyt.
206,.bhtydUnatTiNkshchnhfrhnts.izWaRntit.
207,.DhskatiS.jenrhlzhndkhmiSirezhfekthdgREtshpRyzanDIhpiRhnshvDhkiN.hndDODEpEdHim.OlI.ekstiRIhRispekt.dUtiHizdignitI.DEinsthntlIsit.hgaRdhpanHim.hndrkhlrhvphtekShn.hndmEHiminRIAlhtI.hpRizhnr.
208,.DeRizhHevIstoRmkhmiNan.ykRyd.pURniNtoRdzDhHryzhn.
209,.RytWiliNlIfrbitWInhsWIHAvWhnDhbAthlAnsrbRhphn.
210,.RUTAsktDIinTUzIhs.ifDEWudbyThlivhndshchswndiNmhzhlIHim.WiTitsgREtHolzAndekWIRUmz.AndnOkhmftRhbhlplEsinitfrDIhkamhdEShnhv.enIbadI.
211,.hvbIrTHAzhndwthdlIentrd.hpanhnUoRbitbht.SIAznatinkriNenIpRabhbhlRiskhvbIiNprsiphtEtidonthDhshn.
212,.DhHeplhsWrmROz.AnsAthpanDhWilIzlIf.hndDhbRytklwtsEOlda.difyndHizpoRthnrinDhvEl.
213,.DEgivlolzDhkoRdiNtUicemhjizhvpAshkrntsezkhmintUaRmynz.bhtdinatdiskhs.wRbilIvDhtDIzimijizRrfrthpAst.hkrmhnshz.WicizWhtkanshtUs.nalicmemrI.
214,.RUtTWhzglAdtiHIRDhtTilhpHAdmEdipliShnthDhWrld.AndSIWhzSuR.DhtHiztAlhnt.Andkrij.WudmEkhWEfrHim.
215,.sevRhklOzoRsiz.hpil?hn.hspiniNWil.AnhnOldbaksWytOphndhndsthptfulhvkhlrdRAgz.
